L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,Deck_Area,Prof,MAU1,MAU2,CAPEX
180,35,8,600,150,25000,600,1,0,1,1,2831.1,21.747,0.78529,0.78309,292.15
180,20,11,600,150,25000,600,1,0,1,1,1182.9,22.524,0.80966,0.7901,270.47
140,25,11,600,150,25000,600,1,0,1,1,1091.9,22.604,0.81212,0.7486,268.26
160,25,11,600,150,25000,600,1,0,1,1,1399.9,22.208,0.79979,0.77115,279.3
180,25,11,600,150,25000,600,1,0,1,1,1714.3,21.812,0.78734,0.78369,290.35
120,30,11,600,150,25000,600,1,0,1,1,1122.9,22.524,0.80966,0.70289,270.47
140,30,11,600,150,25000,600,1,0,1,1,1494.9,22.049,0.79483,0.74368,283.72
160,30,11,600,150,25000,600,1,0,1,1,1875.7,21.574,0.77981,0.76533,296.97
180,30,11,600,150,25000,600,1,0,1,1,2264.5,21.099,0.76462,0.77691,310.23
120,35,11,600,150,25000,600,1,0,1,1,1464.9,22.049,0.79483,0.69866,283.72
140,35,11,600,150,25000,600,1,0,1,1,1910,21.495,0.77729,0.73854,299.18
160,35,11,600,150,25000,600,1,0,1,1,2365.8,20.941,0.75951,0.7592,314.65
180,35,11,600,150,25000,600,1,0,1,1,2831.1,20.386,0.74146,0.76973,330.11
180,20,14,600,150,25000,600,1,0,1,1,1182.9,21.747,0.78529,0.78309,292.15
140,25,14,600,150,25000,600,1,0,1,1,1091.9,21.848,0.78848,0.74184,289.34
160,25,14,600,150,25000,600,1,0,1,1,1399.9,21.344,0.77247,0.76314,303.4
180,25,14,600,150,25000,600,1,0,1,1,1714.3,20.84,0.75625,0.77434,317.46
120,30,14,600,150,25000,600,1,0,1,1,1122.9,21.747,0.78529,0.69588,292.15
140,30,14,600,150,25000,600,1,0,1,1,1494.9,21.142,0.76601,0.73514,309.02
160,30,14,600,150,25000,600,1,0,1,1,1875.7,20.537,0.74641,0.75514,325.89
180,30,14,600,150,25000,600,1,0,1,1,2264.5,19.933,0.72649,0.76494,342.76
120,35,14,600,150,25000,600,1,0,1,1,1464.9,21.142,0.76601,0.69012,309.02
140,35,14,600,150,25000,600,1,0,1,1,1910,20.437,0.74312,0.72806,328.7
160,35,14,600,150,25000,600,1,0,1,1,2365.8,19.731,0.71978,0.7466,348.38
180,35,14,600,150,25000,600,1,0,1,1,2831.1,19.026,0.69598,0.75482,368.06
180,20,8,800,150,25000,600,1,0,1,1,1180.5,23.302,0.84901,0.79669,253.48
140,25,8,800,150,25000,600,1,0,1,1,1089.4,23.359,0.85076,0.75497,251.88
160,25,8,800,150,25000,600,1,0,1,1,1397.4,23.071,0.84197,0.77863,259.91
180,25,8,800,150,25000,600,1,0,1,1,1711.8,22.783,0.83311,0.79234,267.94
120,30,8,800,150,25000,600,1,0,1,1,1120.5,23.302,0.84901,0.70948,253.48
140,30,8,800,150,25000,600,1,0,1,1,1492.4,22.956,0.83843,0.75162,263.12
160,30,8,800,150,25000,600,1,0,1,1,1873.3,22.611,0.82777,0.77471,272.76
180,30,8,800,150,25000,600,1,0,1,1,2262.1,22.265,0.81702,0.78781,282.4
120,35,8,800,150,25000,600,1,0,1,1,1462.4,22.956,0.83843,0.7066,263.12
140,35,8,800,150,25000,600,1,0,1,1,1907.6,22.553,0.82599,0.74817,274.37
160,35,8,800,150,25000,600,1,0,1,1,2363.3,22.15,0.81342,0.77063,285.62
180,35,8,800,150,25000,600,1,0,1,1,2828.6,21.747,0.80072,0.78309,296.86
180,20,11,800,150,25000,600,1,0,1,1,1180.5,22.524,0.82509,0.7901,275.17
140,25,11,800,150,25000,600,1,0,1,1,1089.4,22.604,0.82755,0.7486,272.96
160,25,11,800,150,25000,600,1,0,1,1,1397.4,22.208,0.81522,0.77115,284.01
180,25,11,800,150,25000,600,1,0,1,1,1711.8,21.812,0.80277,0.78369,295.05
120,30,11,800,150,25000,600,1,0,1,1,1120.5,22.524,0.82509,0.70289,275.17
140,30,11,800,150,25000,600,1,0,1,1,1492.4,22.049,0.81026,0.74368,288.43
160,30,11,800,150,25000,600,1,0,1,1,1873.3,21.574,0.79524,0.76533,301.68
180,30,11,800,150,25000,600,1,0,1,1,2262.1,21.099,0.78005,0.77691,314.94
120,35,11,800,150,25000,600,1,0,1,1,1462.4,22.049,0.81026,0.69866,288.43
140,35,11,800,150,25000,600,1,0,1,1,1907.6,21.495,0.79272,0.73854,303.89
160,35,11,800,150,25000,600,1,0,1,1,2363.3,20.941,0.77494,0.7592,319.35
180,35,11,800,150,25000,600,1,0,1,1,2828.6,20.386,0.75689,0.76973,334.82
180,20,14,800,150,25000,600,1,0,1,1,1180.5,21.747,0.80072,0.78309,296.86
140,25,14,800,150,25000,600,1,0,1,1,1089.4,21.848,0.80391,0.74184,294.05
160,25,14,800,150,25000,600,1,0,1,1,1397.4,21.344,0.7879,0.76314,308.11
180,25,14,800,150,25000,600,1,0,1,1,1711.8,20.84,0.77168,0.77434,322.16
120,30,14,800,150,25000,600,1,0,1,1,1120.5,21.747,0.80072,0.69588,296.86
140,30,14,800,150,25000,600,1,0,1,1,1492.4,21.142,0.78144,0.73514,313.73
160,30,14,800,150,25000,600,1,0,1,1,1873.3,20.537,0.76184,0.75514,330.6
180,30,14,800,150,25000,600,1,0,1,1,2262.1,19.933,0.74193,0.76494,347.47
120,35,14,800,150,25000,600,1,0,1,1,1462.4,21.142,0.78144,0.69012,313.73
140,35,14,800,150,25000,600,1,0,1,1,1907.6,20.437,0.75855,0.72806,333.41
160,35,14,800,150,25000,600,1,0,1,1,2363.3,19.731,0.73521,0.7466,353.09
180,35,14,800,150,25000,600,1,0,1,1,2828.6,19.026,0.71141,0.75482,372.77
160,25,8,400,250,25000,600,1,0,1,1,1202.8,23.071,0.80911,0.77863,252.1
180,25,8,400,250,25000,600,1,0,1,1,1517.2,22.783,0.80026,0.79234,260.13
140,30,8,400,250,25000,600,1,0,1,1,1297.9,22.956,0.80558,0.75162,255.31
160,30,8,400,250,25000,600,1,0,1,1,1678.7,22.611,0.79492,0.77471,264.95
180,30,8,400,250,25000,600,1,0,1,1,2067.5,22.265,0.78417,0.78781,274.59
120,35,8,400,250,25000,600,1,0,1,1,1267.9,22.956,0.80558,0.7066,255.31
140,35,8,400,250,25000,600,1,0,1,1,1713,22.553,0.79313,0.74817,266.56
160,35,8,400,250,25000,600,1,0,1,1,2168.8,22.15,0.78057,0.77063,277.8
180,35,8,400,250,25000,600,1,0,1,1,2634,21.747,0.76787,0.78309,289.05
160,25,11,400,250,25000,600,1,0,1,1,1202.8,22.208,0.78237,0.77115,276.2
180,25,11,400,250,25000,600,1,0,1,1,1517.2,21.812,0.76992,0.78369,287.24
140,30,11,400,250,25000,600,1,0,1,1,1297.9,22.049,0.7774,0.74368,280.62
160,30,11,400,250,25000,600,1,0,1,1,1678.7,21.574,0.76239,0.76533,293.87
180,30,11,400,250,25000,600,1,0,1,1,2067.5,21.099,0.74719,0.77691,307.12
120,35,11,400,250,25000,600,1,0,1,1,1267.9,22.049,0.7774,0.69866,280.62
140,35,11,400,250,25000,600,1,0,1,1,1713,21.495,0.75987,0.73854,296.08
160,35,11,400,250,25000,600,1,0,1,1,2168.8,20.941,0.74209,0.7592,311.54
180,35,11,400,250,25000,600,1,0,1,1,2634,20.386,0.72404,0.76973,327.01
160,25,14,400,250,25000,600,1,0,1,1,1202.8,21.344,0.75505,0.76314,300.3
180,25,14,400,250,25000,600,1,0,1,1,1517.2,20.84,0.73883,0.77434,314.35
140,30,14,400,250,25000,600,1,0,1,1,1297.9,21.142,0.74858,0.73514,305.92
160,30,14,400,250,25000,600,1,0,1,1,1678.7,20.537,0.72899,0.75514,322.79
180,30,14,400,250,25000,600,1,0,1,1,2067.5,19.933,0.70907,0.76494,339.66
120,35,14,400,250,25000,600,1,0,1,1,1267.9,21.142,0.74858,0.69012,305.92
140,35,14,400,250,25000,600,1,0,1,1,1713,20.437,0.72569,0.72806,325.6
160,35,14,400,250,25000,600,1,0,1,1,2168.8,19.731,0.70236,0.7466,345.28
180,35,14,400,250,25000,600,1,0,1,1,2634,19.026,0.67856,0.75482,364.96
160,25,8,600,250,25000,600,1,0,1,1,1199.9,23.071,0.82454,0.77863,256.81
180,25,8,600,250,25000,600,1,0,1,1,1514.3,22.783,0.81569,0.79234,264.84
140,30,8,600,250,25000,600,1,0,1,1,1294.9,22.956,0.82101,0.75162,260.02
160,30,8,600,250,25000,600,1,0,1,1,1675.7,22.611,0.81035,0.77471,269.66
180,30,8,600,250,25000,600,1,0,1,1,2064.5,22.265,0.7996,0.78781,279.3
120,35,8,600,250,25000,600,1,0,1,1,1264.9,22.956,0.82101,0.7066,260.02
140,35,8,600,250,25000,600,1,0,1,1,1710,22.553,0.80856,0.74817,271.27
160,35,8,600,250,25000,600,1,0,1,1,2165.8,22.15,0.796,0.77063,282.51
180,35,8,600,250,25000,600,1,0,1,1,2631.1,21.747,0.7833,0.78309,293.76
160,25,11,600,250,25000,600,1,0,1,1,1199.9,22.208,0.7978,0.77115,280.91
180,25,11,600,250,25000,600,1,0,1,1,1514.3,21.812,0.78535,0.78369,291.95
140,30,11,600,250,25000,600,1,0,1,1,1294.9,22.049,0.79283,0.74368,285.32
160,30,11,600,250,25000,600,1,0,1,1,1675.7,21.574,0.77782,0.76533,298.58
180,30,11,600,250,25000,600,1,0,1,1,2064.5,21.099,0.76263,0.77691,311.83
120,35,11,600,250,25000,600,1,0,1,1,1264.9,22.049,0.79283,0.69866,285.32
140,35,11,600,250,25000,600,1,0,1,1,1710,21.495,0.7753,0.73854,300.79
160,35,11,600,250,25000,600,1,0,1,1,2165.8,20.941,0.75752,0.7592,316.25
180,35,11,600,250,25000,600,1,0,1,1,2631.1,20.386,0.73947,0.76973,331.71
160,25,14,600,250,25000,600,1,0,1,1,1199.9,21.344,0.77048,0.76314,305
180,25,14,600,250,25000,600,1,0,1,1,1514.3,20.84,0.75426,0.77434,319.06
140,30,14,600,250,25000,600,1,0,1,1,1294.9,21.142,0.76401,0.73514,310.63
160,30,14,600,250,25000,600,1,0,1,1,1675.7,20.537,0.74442,0.75514,327.5
180,30,14,600,250,25000,600,1,0,1,1,2064.5,19.933,0.7245,0.76494,344.36
120,35,14,600,250,25000,600,1,0,1,1,1264.9,21.142,0.76401,0.69012,310.63
140,35,14,600,250,25000,600,1,0,1,1,1710,20.437,0.74112,0.72806,330.31
160,35,14,600,250,25000,600,1,0,1,1,2165.8,19.731,0.71779,0.7466,349.99
180,35,14,600,250,25000,600,1,0,1,1,2631.1,19.026,0.69399,0.75482,369.67
160,25,8,800,250,25000,600,1,0,1,1,1197.4,23.071,0.83997,0.77863,261.52
180,25,8,800,250,25000,600,1,0,1,1,1511.8,22.783,0.83112,0.79234,269.55
140,30,8,800,250,25000,600,1,0,1,1,1292.4,22.956,0.83644,0.75162,264.73
160,30,8,800,250,25000,600,1,0,1,1,1673.3,22.611,0.82578,0.77471,274.37
180,30,8,800,250,25000,600,1,0,1,1,2062.1,22.265,0.81503,0.78781,284.01
120,35,8,800,250,25000,600,1,0,1,1,1262.4,22.956,0.83644,0.7066,264.73
140,35,8,800,250,25000,600,1,0,1,1,1707.6,22.553,0.82399,0.74817,275.97
160,35,8,800,250,25000,600,1,0,1,1,2163.3,22.15,0.81143,0.77063,287.22
180,35,8,800,250,25000,600,1,0,1,1,2628.6,21.747,0.79873,0.78309,298.47
160,25,11,800,250,25000,600,1,0,1,1,1197.4,22.208,0.81323,0.77115,285.61
180,25,11,800,250,25000,600,1,0,1,1,1511.8,21.812,0.80078,0.78369,296.66
140,30,11,800,250,25000,600,1,0,1,1,1292.4,22.049,0.80827,0.74368,290.03
160,30,11,800,250,25000,600,1,0,1,1,1673.3,21.574,0.79325,0.76533,303.29
180,30,11,800,250,25000,600,1,0,1,1,2062.1,21.099,0.77806,0.77691,316.54
120,35,11,800,250,25000,600,1,0,1,1,1262.4,22.049,0.80827,0.69866,290.03
140,35,11,800,250,25000,600,1,0,1,1,1707.6,21.495,0.79073,0.73854,305.5
160,35,11,800,250,25000,600,1,0,1,1,2163.3,20.941,0.77295,0.7592,320.96
180,35,11,800,250,25000,600,1,0,1,1,2628.6,20.386,0.7549,0.76973,336.42
160,25,14,800,250,25000,600,1,0,1,1,1197.4,21.344,0.78591,0.76314,309.71
180,25,14,800,250,25000,600,1,0,1,1,1511.8,20.84,0.76969,0.77434,323.77
140,30,14,800,250,25000,600,1,0,1,1,1292.4,21.142,0.77945,0.73514,315.34
160,30,14,800,250,25000,600,1,0,1,1,1673.3,20.537,0.75985,0.75514,332.2
180,30,14,800,250,25000,600,1,0,1,1,2062.1,19.933,0.73993,0.76494,349.07
120,35,14,800,250,25000,600,1,0,1,1,1262.4,21.142,0.77945,0.69012,315.34
140,35,14,800,250,25000,600,1,0,1,1,1707.6,20.437,0.75655,0.72806,335.02
160,35,14,800,250,25000,600,1,0,1,1,2163.3,19.731,0.73322,0.7466,354.7
180,35,14,800,250,25000,600,1,0,1,1,2628.6,19.026,0.70942,0.75482,374.38
160,25,8,400,350,25000,600,1,0,1,1,1002.8,23.071,0.80712,0.77863,253.71
180,25,8,400,350,25000,600,1,0,1,1,1317.2,22.783,0.79827,0.79234,261.74
140,30,8,400,350,25000,600,1,0,1,1,1097.9,22.956,0.80359,0.75162,256.92
160,30,8,400,350,25000,600,1,0,1,1,1478.7,22.611,0.79293,0.77471,266.56
180,30,8,400,350,25000,600,1,0,1,1,1867.5,22.265,0.78218,0.78781,276.2
120,35,8,400,350,25000,600,1,0,1,1,1067.9,22.956,0.80359,0.7066,256.92
140,35,8,400,350,25000,600,1,0,1,1,1513,22.553,0.79114,0.74817,268.16
160,35,8,400,350,25000,600,1,0,1,1,1968.8,22.15,0.77857,0.77063,279.41
180,35,8,400,350,25000,600,1,0,1,1,2434,21.747,0.76588,0.78309,290.66
160,25,11,400,350,25000,600,1,0,1,1,1002.8,22.208,0.78038,0.77115,277.8
180,25,11,400,350,25000,600,1,0,1,1,1317.2,21.812,0.76793,0.78369,288.85
140,30,11,400,350,25000,600,1,0,1,1,1097.9,22.049,0.77541,0.74368,282.22
160,30,11,400,350,25000,600,1,0,1,1,1478.7,21.574,0.7604,0.76533,295.48
180,30,11,400,350,25000,600,1,0,1,1,1867.5,21.099,0.7452,0.77691,308.73
120,35,11,400,350,25000,600,1,0,1,1,1067.9,22.049,0.77541,0.69866,282.22
140,35,11,400,350,25000,600,1,0,1,1,1513,21.495,0.75788,0.73854,297.68
160,35,11,400,350,25000,600,1,0,1,1,1968.8,20.941,0.7401,0.7592,313.15
180,35,11,400,350,25000,600,1,0,1,1,2434,20.386,0.72205,0.76973,328.61
160,25,14,400,350,25000,600,1,0,1,1,1002.8,21.344,0.75305,0.76314,301.9
180,25,14,400,350,25000,600,1,0,1,1,1317.2,20.84,0.73683,0.77434,315.96
140,30,14,400,350,25000,600,1,0,1,1,1097.9,21.142,0.74659,0.73514,307.52
160,30,14,400,350,25000,600,1,0,1,1,1478.7,20.537,0.727,0.75514,324.39
180,30,14,400,350,25000,600,1,0,1,1,1867.5,19.933,0.70708,0.76494,341.26
120,35,14,400,350,25000,600,1,0,1,1,1067.9,21.142,0.74659,0.69012,307.52
140,35,14,400,350,25000,600,1,0,1,1,1513,20.437,0.7237,0.72806,327.2
160,35,14,400,350,25000,600,1,0,1,1,1968.8,19.731,0.70037,0.7466,346.88
180,35,14,400,350,25000,600,1,0,1,1,2434,19.026,0.67656,0.75482,366.56
180,25,8,600,350,25000,600,1,0,1,1,1314.3,22.783,0.8137,0.79234,266.45
140,30,8,600,350,25000,600,1,0,1,1,1094.9,22.956,0.81902,0.75162,261.63
160,30,8,600,350,25000,600,1,0,1,1,1475.7,22.611,0.80836,0.77471,271.27
180,30,8,600,350,25000,600,1,0,1,1,1864.5,22.265,0.79761,0.78781,280.9
120,35,8,600,350,25000,600,1,0,1,1,1064.9,22.956,0.81902,0.7066,261.63
140,35,8,600,350,25000,600,1,0,1,1,1510,22.553,0.80657,0.74817,272.87
160,35,8,600,350,25000,600,1,0,1,1,1965.8,22.15,0.794,0.77063,284.12
180,35,8,600,350,25000,600,1,0,1,1,2431.1,21.747,0.78131,0.78309,295.36
180,25,11,600,350,25000,600,1,0,1,1,1314.3,21.812,0.78336,0.78369,293.56
140,30,11,600,350,25000,600,1,0,1,1,1094.9,22.049,0.79084,0.74368,286.93
160,30,11,600,350,25000,600,1,0,1,1,1475.7,21.574,0.77583,0.76533,300.18
180,30,11,600,350,25000,600,1,0,1,1,1864.5,21.099,0.76063,0.77691,313.44
120,35,11,600,350,25000,600,1,0,1,1,1064.9,22.049,0.79084,0.69866,286.93
140,35,11,600,350,25000,600,1,0,1,1,1510,21.495,0.77331,0.73854,302.39
160,35,11,600,350,25000,600,1,0,1,1,1965.8,20.941,0.75553,0.7592,317.86
180,35,11,600,350,25000,600,1,0,1,1,2431.1,20.386,0.73748,0.76973,333.32
180,25,14,600,350,25000,600,1,0,1,1,1314.3,20.84,0.75227,0.77434,320.67
140,30,14,600,350,25000,600,1,0,1,1,1094.9,21.142,0.76202,0.73514,312.23
160,30,14,600,350,25000,600,1,0,1,1,1475.7,20.537,0.74243,0.75514,329.1
180,30,14,600,350,25000,600,1,0,1,1,1864.5,19.933,0.72251,0.76494,345.97
120,35,14,600,350,25000,600,1,0,1,1,1064.9,21.142,0.76202,0.69012,312.23
140,35,14,600,350,25000,600,1,0,1,1,1510,20.437,0.73913,0.72806,331.91
160,35,14,600,350,25000,600,1,0,1,1,1965.8,19.731,0.7158,0.7466,351.59
180,35,14,600,350,25000,600,1,0,1,1,2431.1,19.026,0.692,0.75482,371.27
180,25,8,800,350,25000,600,1,0,1,1,1311.8,22.783,0.82913,0.79234,271.15
140,30,8,800,350,25000,600,1,0,1,1,1092.4,22.956,0.83445,0.75162,266.33
160,30,8,800,350,25000,600,1,0,1,1,1473.3,22.611,0.82379,0.77471,275.97
180,30,8,800,350,25000,600,1,0,1,1,1862.1,22.265,0.81304,0.78781,285.61
120,35,8,800,350,25000,600,1,0,1,1,1062.4,22.956,0.83445,0.7066,266.33
140,35,8,800,350,25000,600,1,0,1,1,1507.6,22.553,0.822,0.74817,277.58
160,35,8,800,350,25000,600,1,0,1,1,1963.3,22.15,0.80944,0.77063,288.83
180,35,8,800,350,25000,600,1,0,1,1,2428.6,21.747,0.79674,0.78309,300.07
180,25,11,800,350,25000,600,1,0,1,1,1311.8,21.812,0.79879,0.78369,298.26
140,30,11,800,350,25000,600,1,0,1,1,1092.4,22.049,0.80627,0.74368,291.64
160,30,11,800,350,25000,600,1,0,1,1,1473.3,21.574,0.79126,0.76533,304.89
180,30,11,800,350,25000,600,1,0,1,1,1862.1,21.099,0.77606,0.77691,318.15
120,35,11,800,350,25000,600,1,0,1,1,1062.4,22.049,0.80627,0.69866,291.64
140,35,11,800,350,25000,600,1,0,1,1,1507.6,21.495,0.78874,0.73854,307.1
160,35,11,800,350,25000,600,1,0,1,1,1963.3,20.941,0.77096,0.7592,322.56
180,35,11,800,350,25000,600,1,0,1,1,2428.6,20.386,0.75291,0.76973,338.03
180,25,14,800,350,25000,600,1,0,1,1,1311.8,20.84,0.7677,0.77434,325.37
140,30,14,800,350,25000,600,1,0,1,1,1092.4,21.142,0.77745,0.73514,316.94
160,30,14,800,350,25000,600,1,0,1,1,1473.3,20.537,0.75786,0.75514,333.81
180,30,14,800,350,25000,600,1,0,1,1,1862.1,19.933,0.73794,0.76494,350.68
120,35,14,800,350,25000,600,1,0,1,1,1062.4,21.142,0.77745,0.69012,316.94
140,35,14,800,350,25000,600,1,0,1,1,1507.6,20.437,0.75456,0.72806,336.62
160,35,14,800,350,25000,600,1,0,1,1,1963.3,19.731,0.73123,0.7466,356.3
180,35,14,800,350,25000,600,1,0,1,1,2428.6,19.026,0.70743,0.75482,375.98
160,20,8,400,150,15000,600,0,1,1,1,1043.5,23.532,0.83052,0.89597,229.62
180,20,8,400,150,15000,600,0,1,1,1,1285.9,23.302,0.82352,0.90948,236.04
140,25,8,400,150,15000,600,0,1,1,1,1194.9,23.359,0.82528,0.86977,234.44
160,25,8,400,150,15000,600,0,1,1,1,1502.8,23.071,0.81648,0.89219,242.47
180,25,8,400,150,15000,600,0,1,1,1,1817.2,22.783,0.80763,0.90513,250.5
120,30,8,400,150,15000,600,0,1,1,1,1225.9,23.302,0.82352,0.82642,236.04
140,30,8,400,150,15000,600,0,1,1,1,1597.9,22.956,0.81295,0.86642,245.68
160,30,8,400,150,15000,600,0,1,1,1,1978.7,22.611,0.80229,0.88827,255.32
180,30,8,400,150,15000,600,0,1,1,1,2367.5,22.265,0.79154,0.9006,264.96
120,35,8,400,150,15000,600,0,1,1,1,1567.9,22.956,0.81295,0.82354,245.68
140,35,8,400,150,15000,600,0,1,1,1,2013,22.553,0.8005,0.86296,256.93
160,35,8,400,150,15000,600,0,1,1,1,2468.8,22.15,0.78793,0.88419,268.17
180,35,8,400,150,15000,600,0,1,1,1,2934,21.747,0.77524,0.89588,279.42
160,20,11,400,150,15000,600,0,1,1,1,1043.5,22.841,0.8094,0.89025,248.9
180,20,11,400,150,15000,600,0,1,1,1,1285.9,22.524,0.79961,0.90289,257.73
140,25,11,400,150,15000,600,0,1,1,1,1194.9,22.604,0.80206,0.8634,255.52
160,25,11,400,150,15000,600,0,1,1,1,1502.8,22.208,0.78974,0.88471,266.57
180,25,11,400,150,15000,600,0,1,1,1,1817.2,21.812,0.77729,0.89648,277.61
120,30,11,400,150,15000,600,0,1,1,1,1225.9,22.524,0.79961,0.81983,257.73
140,30,11,400,150,15000,600,0,1,1,1,1597.9,22.049,0.78477,0.85848,270.99
160,30,11,400,150,15000,600,0,1,1,1,1978.7,21.574,0.76976,0.87889,284.24
180,30,11,400,150,15000,600,0,1,1,1,2367.5,21.099,0.75456,0.8897,297.49
120,35,11,400,150,15000,600,0,1,1,1,1567.9,22.049,0.78477,0.8156,270.99
140,35,11,400,150,15000,600,0,1,1,1,2013,21.495,0.76724,0.85333,286.45
160,35,11,400,150,15000,600,0,1,1,1,2468.8,20.941,0.74946,0.87276,301.91
180,35,11,400,150,15000,600,0,1,1,1,2934,20.386,0.73141,0.88251,317.38
160,20,14,400,150,15000,600,0,1,1,1,1043.5,22.15,0.78793,0.88419,268.17
180,20,14,400,150,15000,600,0,1,1,1,1285.9,21.747,0.77524,0.89588,279.42
140,25,14,400,150,15000,600,0,1,1,1,1194.9,21.848,0.77843,0.85664,276.61
160,25,14,400,150,15000,600,0,1,1,1,1502.8,21.344,0.76242,0.87669,290.67
180,25,14,400,150,15000,600,0,1,1,1,1817.2,20.84,0.74619,0.88713,304.72
120,30,14,400,150,15000,600,0,1,1,1,1225.9,21.747,0.77524,0.81282,279.42
140,30,14,400,150,15000,600,0,1,1,1,1597.9,21.142,0.75595,0.84994,296.29
160,30,14,400,150,15000,600,0,1,1,1,1978.7,20.537,0.73636,0.86869,313.16
180,30,14,400,150,15000,600,0,1,1,1,2367.5,19.933,0.71644,0.87773,330.03
120,35,14,400,150,15000,600,0,1,1,1,1567.9,21.142,0.75595,0.80706,296.29
140,35,14,400,150,15000,600,0,1,1,1,2013,20.437,0.73306,0.84286,315.97
160,35,14,400,150,15000,600,0,1,1,1,2468.8,19.731,0.70973,0.86016,335.65
180,35,14,400,150,15000,600,0,1,1,1,2934,19.026,0.68593,0.86761,355.33
160,20,8,600,150,15000,600,0,1,1,1,1040.5,23.532,0.84595,0.89597,234.33
180,20,8,600,150,15000,600,0,1,1,1,1282.9,23.302,0.83895,0.90948,240.75
140,25,8,600,150,15000,600,0,1,1,1,1191.9,23.359,0.84071,0.86977,239.15
160,25,8,600,150,15000,600,0,1,1,1,1499.9,23.071,0.83191,0.89219,247.18
180,25,8,600,150,15000,600,0,1,1,1,1814.3,22.783,0.82306,0.90513,255.21
120,30,8,600,150,15000,600,0,1,1,1,1222.9,23.302,0.83895,0.82642,240.75
140,30,8,600,150,15000,600,0,1,1,1,1594.9,22.956,0.82838,0.86642,250.39
160,30,8,600,150,15000,600,0,1,1,1,1975.7,22.611,0.81772,0.88827,260.03
180,30,8,600,150,15000,600,0,1,1,1,2364.5,22.265,0.80697,0.9006,269.67
120,35,8,600,150,15000,600,0,1,1,1,1564.9,22.956,0.82838,0.82354,250.39
140,35,8,600,150,15000,600,0,1,1,1,2010,22.553,0.81593,0.86296,261.64
160,35,8,600,150,15000,600,0,1,1,1,2465.8,22.15,0.80336,0.88419,272.88
180,35,8,600,150,15000,600,0,1,1,1,2931.1,21.747,0.79067,0.89588,284.13
160,20,11,600,150,15000,600,0,1,1,1,1040.5,22.841,0.82483,0.89025,253.6
180,20,11,600,150,15000,600,0,1,1,1,1282.9,22.524,0.81504,0.90289,262.44
140,25,11,600,150,15000,600,0,1,1,1,1191.9,22.604,0.81749,0.8634,260.23
160,25,11,600,150,15000,600,0,1,1,1,1499.9,22.208,0.80517,0.88471,271.28
180,25,11,600,150,15000,600,0,1,1,1,1814.3,21.812,0.79272,0.89648,282.32
120,30,11,600,150,15000,600,0,1,1,1,1222.9,22.524,0.81504,0.81983,262.44
140,30,11,600,150,15000,600,0,1,1,1,1594.9,22.049,0.8002,0.85848,275.69
160,30,11,600,150,15000,600,0,1,1,1,1975.7,21.574,0.78519,0.87889,288.95
180,30,11,600,150,15000,600,0,1,1,1,2364.5,21.099,0.76999,0.8897,302.2
120,35,11,600,150,15000,600,0,1,1,1,1564.9,22.049,0.8002,0.8156,275.69
140,35,11,600,150,15000,600,0,1,1,1,2010,21.495,0.78267,0.85333,291.16
160,35,11,600,150,15000,600,0,1,1,1,2465.8,20.941,0.76489,0.87276,306.62
180,35,11,600,150,15000,600,0,1,1,1,2931.1,20.386,0.74684,0.88251,322.08
160,20,14,600,150,15000,600,0,1,1,1,1040.5,22.15,0.80336,0.88419,272.88
180,20,14,600,150,15000,600,0,1,1,1,1282.9,21.747,0.79067,0.89588,284.13
140,25,14,600,150,15000,600,0,1,1,1,1191.9,21.848,0.79386,0.85664,281.32
160,25,14,600,150,15000,600,0,1,1,1,1499.9,21.344,0.77785,0.87669,295.37
180,25,14,600,150,15000,600,0,1,1,1,1814.3,20.84,0.76163,0.88713,309.43
120,30,14,600,150,15000,600,0,1,1,1,1222.9,21.747,0.79067,0.81282,284.13
140,30,14,600,150,15000,600,0,1,1,1,1594.9,21.142,0.77138,0.84994,301
160,30,14,600,150,15000,600,0,1,1,1,1975.7,20.537,0.75179,0.86869,317.87
180,30,14,600,150,15000,600,0,1,1,1,2364.5,19.933,0.73187,0.87773,334.73
120,35,14,600,150,15000,600,0,1,1,1,1564.9,21.142,0.77138,0.80706,301
140,35,14,600,150,15000,600,0,1,1,1,2010,20.437,0.74849,0.84286,320.68
160,35,14,600,150,15000,600,0,1,1,1,2465.8,19.731,0.72516,0.86016,340.36
180,35,14,600,150,15000,600,0,1,1,1,2931.1,19.026,0.70136,0.86761,360.04
160,20,8,800,150,15000,600,0,1,1,1,1038.1,23.532,0.86139,0.89597,239.03
180,20,8,800,150,15000,600,0,1,1,1,1280.5,23.302,0.85438,0.90948,245.46
140,25,8,800,150,15000,600,0,1,1,1,1189.4,23.359,0.85614,0.86977,243.85
160,25,8,800,150,15000,600,0,1,1,1,1497.4,23.071,0.84734,0.89219,251.89
180,25,8,800,150,15000,600,0,1,1,1,1811.8,22.783,0.83849,0.90513,259.92
120,30,8,800,150,15000,600,0,1,1,1,1220.5,23.302,0.85438,0.82642,245.46
140,30,8,800,150,15000,600,0,1,1,1,1592.4,22.956,0.84381,0.86642,255.1
160,30,8,800,150,15000,600,0,1,1,1,1973.3,22.611,0.83315,0.88827,264.74
180,30,8,800,150,15000,600,0,1,1,1,2362.1,22.265,0.8224,0.9006,274.38
